pp block trl_number cat_correct resp acc RT
1013 test 72 1 1 1 1778
1013 test 73 2 2 1 2963
1013 test 74 1 1 1 3060
1013 test 75 2 2 1 5227
1013 test 76 1 1 1 3052
1013 test 77 1 1 1 2098
1013 test 78 2 2 1 6411
1013 test 79 1 1 1 3355
1013 test 80 1 1 1 2618
1013 test 81 1 1 1 2282
1013 test 82 2 1 0 2651
1013 test 83 2 2 1 4812
1013 test 84 1 1 1 1996
1013 test 85 2 2 1 2556
1013 test 86 2 2 1 2524
1013 test 87 1 1 1 2818
1013 test 88 1 1 1 3459
1013 test 89 1 1 1 2715
1013 test 90 2 2 1 2859
1013 test 91 2 2 1 2524
1013 test 92 1 1 1 1676
1013 test 93 1 1 1 1837
1013 test 94 2 2 1 2507
1013 test 95 2 2 1 2171
1013 test 96 2 2 1 2852
1013 test 97 1 1 1 2307
1013 test 98 2 2 1 3267
1013 test 99 2 2 1 3531
1013 test 100 1 1 1 2404
1014 practice 0 2 2 1 1723
1014 practice 0 1 1 1 1242
1014 practice 0 2 2 1 1206
1014 practice 0 1 1 1 828
1014 test 0 1 1 1 1629
1014 test 1 1 1 1 2219
1014 test 2 1 1 1 1363
1014 test 3 2 2 1 1283
1014 test 4 2 2 1 1267
1014 test 5 1 2 0 1859
1014 test 6 2 2 1 2460
1014 test 7 1 1 1 2771
1014 test 8 1 1 1 1627
1014 test 9 2 2 1 2612
1014 test 10 1 1 1 1444
1014 test 11 1 1 1 2043
1014 test 12 1 1 1 2236
1014 test 13 2 2 1 1612
1014 test 14 2 2 1 1973
1014 test 15 2 2 1 1612
1014 test 16 1 1 1 2332
1014 test 17 2 2 1 1684
1014 test 18 2 2 1 1995
1014 test 19 1 1 1 1699
1014 test 20 2 2 1 1587
1014 test 21 2 2 1 1692
1014 test 22 2 2 1 3165
1014 test 23 1 1 1 1635
