pp block trl_number cat_correct resp acc RT
1013 test 26 2 2 1 710
1013 test 27 2 2 1 1086
1013 test 28 1 1 1 775
1013 test 29 1 1 1 919
1013 test 30 2 2 1 696
1013 test 31 2 2 1 942
1013 test 32 1 1 1 734
1013 test 33 2 2 1 1318
1013 test 34 1 1 1 741
1013 test 35 1 1 1 573
1013 test 36 2 2 1 597
1013 test 37 2 2 1 670
1013 test 38 2 2 1 516
1013 test 39 2 2 1 590
1013 test 40 1 1 1 661
1013 test 41 2 2 1 662
1013 test 42 2 2 1 470
1013 test 43 1 1 1 654
1013 test 44 2 2 1 750
1013 test 45 2 2 1 494
1013 test 46 2 2 1 806
1013 test 47 2 2 1 639
1013 test 48 2 2 1 527
1013 test 49 2 2 1 494
1013 test 50 1 1 1 879
1013 test 51 2 2 1 775
1013 test 52 2 2 1 742
1013 test 53 2 2 1 647
1013 test 54 2 2 1 519
1013 test 55 1 1 1 797
1013 test 56 2 2 1 823
1013 test 57 1 1 1 789
1013 test 58 1 1 1 612
1013 test 59 2 2 1 774
1013 test 60 1 1 1 678
1013 test 61 2 2 1 701
1013 test 62 1 1 1 646
1013 test 63 2 2 1 565
1013 test 64 1 1 1 517
1013 test 65 1 1 1 557
1013 test 66 2 2 1 542
1013 test 67 1 1 1 446
1013 test 68 1 1 1 606
1013 test 69 2 2 1 606
1013 test 70 2 2 1 647
1013 test 71 1 1 1 524
1013 test 72 1 1 1 510
1013 test 73 2 2 1 701
1013 test 74 1 1 1 517
1013 test 75 1 1 1 589
1013 test 76 1 1 1 645
1013 test 77 1 1 1 566
1013 test 78 2 2 1 574
1013 test 79 2 2 1 598
1013 test 80 1 1 1 542
1013 test 81 1 1 1 502
1013 test 82 1 1 1 574
1013 test 83 1 1 1 678
1013 test 84 2 2 1 678
1013 test 85 1 1 1 549
1013 test 86 2 2 1 574
1013 test 87 1 1 1 669
1013 test 88 1 1 1 581
1013 test 89 2 2 1 670
1013 test 90 1 1 1 572
1013 test 91 1 1 1 540
1013 test 92 1 1 1 486
1013 test 93 1 1 1 478
1013 test 94 2 2 1 606
1013 test 95 1 1 1 461
1013 test 96 2 2 1 613
1013 test 97 2 2 1 581
1013 test 98 1 1 1 525
1013 test 99 1 1 1 551
1013 test 100 1 1 1 550
1014 practice 0 2 2 1 574
1014 practice 0 1 1 1 382
1014 practice 0 2 2 1 461
1014 practice 0 1 1 1 534
1014 test 0 1 1 1 464
1014 test 1 2 2 1 413
1014 test 2 1 1 1 373
1014 test 3 2 2 1 398
1014 test 4 2 2 1 431
1014 test 5 2 2 1 430
1014 test 6 2 2 1 390
1014 test 7 1 2 0 343
1014 test 8 1 1 1 462
1014 test 9 2 2 1 671
1014 test 10 1 1 1 663
1014 test 11 1 1 1 414
1014 test 12 2 2 1 440
1014 test 13 1 1 1 407
