pp block trl_number cat_correct resp acc RT
1012 test 5 1 1 1 2695
1012 test 6 1 1 1 3772
1012 test 7 1 2 0 8899
1012 test 8 2 2 1 3684
1012 test 9 1 1 1 5755
1012 test 10 2 2 1 7084
1012 test 11 2 2 1 4467
1012 test 12 1 1 1 3468
1012 test 13 2 2 1 7850
1012 test 14 2 2 1 4403
1012 test 15 1 1 1 3468
1012 test 16 1 1 1 4403
1012 test 17 2 2 1 7157
1012 test 18 1 1 1 4570
1012 test 19 2 2 1 4444
1012 test 20 2 2 1 4523
1012 test 21 1 1 1 6428
1012 test 22 2 2 1 3994
1012 test 23 1 1 1 8404
1012 test 24 1 2 0 9874
1012 test 25 1 1 1 3779
1012 test 26 1 1 1 6346
1012 test 27 1 1 1 7435
1012 test 28 1 1 1 4325
1012 test 29 2 2 1 3779
1012 test 30 1 1 1 6156
1012 test 31 2 2 1 6371
1012 test 32 1 1 1 5435
1012 test 33 2 2 1 4203
1012 test 34 1 1 1 7676
1012 test 35 2 2 1 8755
1012 test 36 2 2 1 13580
1012 test 37 1 1 1 4645
1012 test 38 2 2 1 4628
1012 test 39 1 1 1 6946
1012 test 40 1 1 1 5124
1012 test 41 1 1 1 12548
1012 test 42 2 2 1 10387
1012 test 43 2 2 1 3964
1012 test 44 1 1 1 6676
1012 test 45 1 1 1 5140
1012 test 46 1 1 1 5028
1012 test 47 1 1 1 5116
1012 test 48 1 1 1 3123
1012 test 49 1 1 1 5211
1012 test 50 1 1 1 5570
1012 test 51 1 1 1 7922
1012 test 52 2 2 1 6252
1012 test 53 2 2 1 4236
1012 test 54 2 2 1 5820
1012 test 55 1 1 1 6779
1012 test 56 1 1 1 4972
1012 test 57 1 1 1 6540
1012 test 58 2 2 1 5059
1012 test 59 1 1 1 6274
1012 test 60 1 1 1 5082
1012 test 61 1 1 1 6852
1012 test 62 2 2 1 5900
1012 test 63 1 1 1 4306
1012 test 64 2 2 1 7716
1012 test 65 2 2 1 5203
1012 test 66 2 2 1 5187
1012 test 67 1 1 1 18444
1012 test 68 1 1 1 5797
1012 test 69 2 2 1 6083
1012 test 70 1 1 1 4179
1012 test 71 1 1 1 4762
1012 test 72 2 2 1 14076
1012 test 73 1 1 1 3787
1012 test 74 2 2 1 6373
1012 test 75 2 2 1 6394
1012 test 76 1 1 1 6036
1012 test 77 2 2 1 7932
1012 test 78 2 2 1 5331
1012 test 79 1 1 1 10171
1012 test 80 1 2 0 9730
1012 test 81 2 2 1 6050
1012 test 82 2 2 1 12074
1012 test 83 2 2 1 6372
1012 test 84 2 2 1 4771
1012 test 85 2 2 1 5193
1012 test 86 1 1 1 6610
1012 test 87 2 2 1 5747
1012 test 88 2 2 1 5483
1012 test 89 2 2 1 4739
1012 test 90 2 2 1 6059
1012 test 91 1 1 1 8107
1012 test 92 2 2 1 4147
1012 test 93 2 1 0 7435
1012 test 94 1 1 1 4530
1012 test 95 2 2 1 9035
1012 test 96 2 2 1 8035
1012 test 97 2 2 1 4706
1012 test 98 2 2 1 7683
1012 test 99 2 2 1 8107
1012 test 100 1 1 1 6827
1013 practice 0 1 2 0 9722
1013 practice 0 1 2 0 9573
1013 practice 0 2 1 0 9886
1013 practice 0 2 1 0 13610
1013 test 0 2 1 0 15772
1013 test 1 2 2 1 3066
1013 test 2 2 1 0 5947
1013 test 3 1 2 0 9715
1013 test 4 1 1 1 5067
1013 test 5 1 1 1 6991
1013 test 6 1 1 1 13241
1013 test 7 1 1 1 7699
1013 test 8 2 2 1 2668
1013 test 9 1 1 1 6795
1013 test 10 2 2 1 3330
1013 test 11 2 2 1 2171
