pp block trl_number cat_correct resp acc RT
1011 test 76 1 1 1 499
1011 test 77 1 1 1 431
1011 test 78 2 2 1 494
1011 test 79 2 2 1 440
1011 test 80 2 2 1 495
1011 test 81 1 1 1 502
1011 test 82 2 2 1 456
1011 test 83 1 1 1 469
1011 test 84 1 1 1 656
1011 test 85 1 1 1 625
1011 test 86 2 2 1 434
1011 test 87 1 1 1 456
1011 test 88 2 2 1 480
1011 test 89 2 2 1 460
1011 test 90 2 2 1 410
1011 test 91 1 1 1 479
1011 test 92 2 2 1 473
1011 test 93 1 1 1 473
1011 test 94 2 2 1 491
1011 test 95 1 1 1 490
1011 test 96 2 2 1 463
1011 test 97 1 1 1 457
1011 test 98 1 1 1 425
1011 test 99 1 1 1 474
1011 test 100 2 2 1 430
1012 practice 0 2 2 1 893
1012 practice 0 2 2 1 670
1012 practice 0 1 1 1 757
1012 practice 0 1 1 1 678
1012 test 0 2 2 1 644
1012 test 1 1 1 1 606
1012 test 2 1 1 1 549
1012 test 3 1 1 1 613
1012 test 4 2 2 1 709
1012 test 5 2 2 1 453
1012 test 6 2 2 1 438
1012 test 7 2 2 1 605
1012 test 8 2 2 1 637
1012 test 9 1 1 1 861
1012 test 10 2 2 1 517
1012 test 11 1 1 1 477
1012 test 12 1 1 1 534
1012 test 13 2 2 1 558
1012 test 14 2 2 1 581
1012 test 15 2 2 1 485
1012 test 16 2 2 1 452
1012 test 17 1 1 1 565
1012 test 18 2 2 1 525
1012 test 19 2 2 1 549
1012 test 20 2 2 1 527
1012 test 21 2 2 1 461
1012 test 22 1 1 1 486
1012 test 23 1 1 1 526
1012 test 24 1 1 1 478
1012 test 25 2 2 1 445
1012 test 26 1 1 1 486
1012 test 27 1 1 1 490
1012 test 28 2 2 1 433
1012 test 29 1 1 1 451
1012 test 30 1 1 1 465
1012 test 31 1 1 1 458
1012 test 32 1 1 1 434
1012 test 33 1 1 1 417
1012 test 34 2 2 1 490
1012 test 35 2 2 1 456
1012 test 36 1 1 1 418
1012 test 37 2 2 1 497
1012 test 38 2 2 1 472
1012 test 39 1 1 1 445
1012 test 40 2 2 1 532
1012 test 41 2 2 1 463
1012 test 42 1 1 1 719
1012 test 43 2 2 1 1546
1012 test 44 2 2 1 530
1012 test 45 2 2 1 490
1012 test 46 1 1 1 466
1012 test 47 1 1 1 474
1012 test 48 1 1 1 483
1012 test 49 2 2 1 515
1012 test 50 1 1 1 443
1012 test 51 2 2 1 578
1012 test 52 2 2 1 435
1012 test 53 1 1 1 419
1012 test 54 2 2 1 571
1012 test 55 1 1 1 426
1012 test 56 2 2 1 482
1012 test 57 2 2 1 537
1012 test 58 2 2 1 417
1012 test 59 1 1 1 617
1012 test 60 2 2 1 504
1012 test 61 2 2 1 523
1012 test 62 1 1 1 466
1012 test 63 1 1 1 498
1012 test 64 1 1 1 442
1012 test 65 2 2 1 418
1012 test 66 1 1 1 454
1012 test 67 2 2 1 425
1012 test 68 1 1 1 448
1012 test 69 1 1 1 426
1012 test 70 2 2 1 418
1012 test 71 1 1 1 427
1012 test 72 1 1 1 442
1012 test 73 1 1 1 442
1012 test 74 1 1 1 459
1012 test 75 2 2 1 506
1012 test 76 1 1 1 667
1012 test 77 1 1 1 450
1012 test 78 2 2 1 497
1012 test 79 2 2 1 474
1012 test 80 2 2 1 490
1012 test 81 1 1 1 459
1012 test 82 2 2 1 490
1012 test 83 1 1 1 442
1012 test 84 1 1 1 663
1012 test 85 1 1 1 473
1012 test 86 2 2 1 470
1012 test 87 1 1 1 432
1012 test 88 2 2 1 417
1012 test 89 2 2 1 491
1012 test 90 2 2 1 1434
1012 test 91 1 1 1 514
1012 test 92 2 2 1 497
1012 test 93 1 1 1 506
1012 test 94 2 2 1 465
1012 test 95 1 1 1 419
1012 test 96 2 2 1 370
1012 test 97 1 1 1 410
1012 test 98 1 1 1 427
1012 test 99 1 1 1 442
1012 test 100 2 2 1 435
1013 practice 0 2 2 1 1233
1013 practice 0 2 2 1 688
1013 practice 0 1 1 1 1029
1013 practice 0 1 1 1 693
1013 test 0 2 2 1 547
1013 test 1 1 1 1 513
1013 test 2 1 1 1 528
1013 test 3 1 1 1 657
1013 test 4 2 2 1 514
1013 test 5 2 2 1 434
1013 test 6 2 2 1 434
1013 test 7 2 2 1 386
1013 test 8 2 2 1 522
1013 test 9 1 1 1 535
1013 test 10 2 2 1 466
1013 test 11 1 1 1 531
1013 test 12 1 2 0 426
1013 test 13 2 2 1 627
1013 test 14 2 2 1 674
1013 test 15 2 2 1 459
1013 test 16 2 2 1 442
1013 test 17 1 1 1 602
1013 test 18 2 2 1 721
1013 test 19 2 2 1 634
1013 test 20 2 2 1 554
1013 test 21 2 2 1 459
1013 test 22 1 1 1 819
1013 test 23 1 1 1 554
1013 test 24 1 1 1 451
1013 test 25 2 2 1 625
1013 test 26 1 1 1 858
1013 test 27 1 1 1 498
1013 test 28 2 2 1 626
1013 test 29 1 1 1 777
1013 test 30 1 1 1 562
1013 test 31 1 1 1 547
1013 test 32 1 1 1 537
1013 test 33 1 1 1 436
1013 test 34 2 2 1 553
1013 test 35 2 2 1 434
1013 test 36 1 2 0 394
1013 test 37 2 2 1 697
1013 test 38 2 2 1 578
1013 test 39 1 1 1 634
1013 test 40 2 2 1 602
1013 test 41 2 2 1 514
1013 test 42 1 1 1 1066
1013 test 43 2 2 1 1227
1013 test 44 2 2 1 659
1013 test 45 2 2 1 426
1013 test 46 1 1 1 593
1013 test 47 1 1 1 1401
1013 test 48 1 1 1 553
1013 test 49 2 2 1 561
1013 test 50 1 1 1 794
1013 test 51 2 2 1 658
1013 test 52 2 2 1 610
1013 test 53 1 1 1 897
1013 test 54 2 2 1 674
1013 test 55 1 1 1 649
1013 test 56 2 2 1 610
1013 test 57 2 2 1 618
1013 test 58 2 2 1 498
1013 test 59 1 1 1 553
1013 test 60 2 2 1 594
1013 test 61 2 2 1 418
1013 test 62 1 1 1 706
1013 test 63 1 1 1 650
1013 test 64 1 1 1 627
1013 test 65 2 2 1 587
1013 test 66 1 1 1 585
